Gender,Height,Weight
Female,68.269274,155.587147
Female,63.391787,144.049387
Female,62.488036,138.393841
Female,65.313685,136.880954
Female,65.411053,146.977078
Female,65.820023,155.941973
Female,66.332335,147.725696
Female,65.581963,143.541242
Female,64.34092,137.841075
Female,64.623759,148.922935
Female,65.176253,139.996347
Female,61.834817,141.039827
Female,64.400188,140.033502
Female,64.802213,149.631949
Female,66.700652,173.532518
Female,63.921431,142.843103
Female,64.653941,135.073886
Female,66.22926,169.101687
Female,60.936439,118.618541
Female,62.417227,130.795699
Female,62.985253,122.322
Female,60.558355,121.465205
Female,62.792956,144.875398
Female,67.303405,165.01863
Female,59.39028,123.830413
Female,63.674482,134.660232
Female,65.819007,170.627119
Female,62.622337,106.593986
Female,64.151576,130.434558
Female,70.155118,164.00337
Female,68.259311,171.856035
Female,59.968419,115.476813
Female,58.417163,96.422171
Female,61.307446,137.065085
Female,63.55107,133.378699
Female,65.42851,128.039696
Female,61.494458,129.420924
Female,62.13175,132.808353
Female,63.435594,120.184683
Female,66.971014,166.398387
Female,64.482895,143.33987
Female,64.176163,129.602203
Female,67.013413,166.436636
Female,62.681353,144.199476
Female,65.282054,160.485733
Female,66.13906,151.500755
Female,64.298008,121.339437
Female,62.63326,137.976896
Female,63.084171,148.95519
Female,63.232419,131.906071
Female,64.818078,151.493587
Female,61.008544,118.038053
Female,64.743266,141.434997
Female,63.144169,120.555017
Female,63.141209,138.651478
Female,64.366194,149.660186
Female,63.217488,135.601006
Female,60.807772,112.436342
Female,60.435964,118.098867
Female,66.377042,151.30918
Female,67.629133,163.112272
Female,63.091703,121.008873
Female,67.535415,175.019564
Female,65.401039,158.224826
Female,58.996944,113.734397
Female,66.56894,149.08248
Female,67.12988,146.604284
Female,61.991561,129.32153
Female,65.111064,129.070359
Female,65.220798,151.569784
Female,61.600597,136.609346
Female,66.295404,154.696732
Female,62.616461,114.988392
Female,69.329922,167.582852
Female,63.238066,115.985361
Female,65.013435,140.600831
Female,60.674856,128.615808
Female,65.386691,154.239363
Female,63.10285,153.520357
Female,63.024223,131.639254
Female,64.49549,142.495848
Female,63.669113,141.914931
Female,62.109757,124.483947
Female,67.068814,152.456871
Female,64.556398,146.411542
Female,66.004999,146.668808
Female,63.826055,125.556013
Female,67.616673,171.112203
Female,66.538494,164.161857
Female,62.537659,124.920283
Female,69.058329,174.727655
Female,64.198155,130.296177
Female,65.065914,154.493133
Female,63.176741,133.305963
Female,62.892481,142.895626
Female,61.500487,126.088338
Female,62.509213,132.122066
Female,65.817597,138.710514
Female,62.699278,126.639871
Female,62.004507,136.975398
Female,64.1571,130.6242
Female,61.025225,121.055279
Female,62.743055,135.352915
Female,62.763724,134.619078
Female,65.548812,150.069692
Female,63.115267,127.508136
Female,63.738785,136.204024
Female,67.481697,170.617082
Female,59.762156,95.500331
Female,64.02696,138.876406
Female,63.932388,130.936858
Female,68.261856,173.395692
Female,60.276262,92.037943
Female,63.238525,109.19785
Female,65.339725,161.431658
Female,62.069334,132.654701
Female,65.98761,166.844114
Female,63.600152,142.682825
Female,58.621204,105.682556
Female,62.351618,147.776633
Female,62.064465,135.553887
Female,65.132998,163.39077
Female,63.780451,125.964967
Female,61.5957,125.690446
Female,63.14072,134.749661
Female,61.38769,139.325303
Female,62.404061,132.85967
Female,63.099646,127.897078
Female,65.287099,145.469237
Female,67.83345,180.289831
Female,60.901103,117.069213
Female,62.01186,122.709384
Female,68.006089,160.498871
Female,64.418664,159.95111
Female,64.742004,146.046996
Female,61.177417,119.0262
Female,69.128815,173.743434
Female,59.761696,106.181546
Female,63.882912,133.274269
Female,63.598893,124.82955
Female,66.500284,164.212378
Female,64.397241,148.369054
Female,67.555899,154.436977
Female,63.487637,152.939283
Female,62.198927,134.416769
Female,65.327969,139.045436
Female,66.766157,152.944405
Female,64.123148,144.457759
Female,66.54854,155.940306
Female,63.791582,137.413178
Female,66.183758,146.07756
Female,65.034537,145.706062
Female,58.399273,114.914524
Female,62.755263,143.679073
Female,61.016914,122.551131
Female,60.410611,106.642294
Female,65.238138,135.648212
Female,66.213681,142.916534
Female,63.37462,130.403337
Female,65.888566,136.80256
Female,62.088632,112.74811
Female,63.925663,146.805058
Female,58.781758,90.774709
Female,65.603168,152.793644
Female,66.29052,139.939394
Female,65.420244,142.726786
Female,68.127016,155.431007
Female,67.399049,161.387356
Female,68.301622,168.786939
Female,68.821432,188.691862
Female,64.164337,139.6447
Female,66.586736,143.998415
Female,68.197796,172.381275
Female,67.910587,164.395262
Female,69.379735,177.700044
Female,64.556212,146.335897
Female,64.99761,123.868429
Female,60.732559,129.931649
Female,66.667099,161.034529
Female,65.425932,142.451122
Female,65.056325,148.80574
Female,66.245166,165.616556
Female,65.328678,133.693675
Female,63.76142,117.551987
Female,66.615712,148.707952
Female,64.705437,146.848712
Female,60.680846,113.64206
Female,63.784909,140.410741
Female,60.858353,117.696492
Female,64.859973,140.784838
Female,65.800028,151.556946
Female,62.633005,127.536665
Female,63.38666,114.504561
Female,62.573492,120.583445
Female,70.6643,162.281555
Female,62.72135,119.486517
Female,67.391926,167.488226
Female,59.559648,110.918226
Female,63.68804,130.336549
Female,63.741431,140.454048
Female,66.217315,143.042567
Female,61.511383,135.05158
Female,62.781048,135.628791
Female,61.945523,110.657142
Female,66.20483,137.164879
Female,63.784871,134.228371
Female,63.128043,136.592801
Female,63.889444,144.375968
Female,66.83723,152.919821
Female,66.055473,150.995673
Female,64.264658,162.804122
Female,61.489634,119.330341
Female,66.830243,165.352733
Female,60.107861,122.363789
Female,65.1771,134.671249
Female,62.458792,136.098915
Female,61.364052,115.175753
Female,63.623574,137.904633
Female,60.772054,103.274544
Female,64.54225,162.413463
Female,65.59818,145.080404
Female,67.517038,169.308893
Female,61.83144,144.912759
Female,57.654885,98.876723
Female,66.162931,158.172355
Female,65.692323,174.794469
Female,58.642889,91.136304
Female,66.215073,175.080994
Female,59.001742,102.478665
Female,67.965266,147.304044
Female,68.258237,165.845779
Female,64.132596,150.518295
Female,65.056268,141.160101
Female,60.213395,109.662813
Female,61.120116,123.581165
Female,69.119292,168.864403
Female,66.739883,152.936623
Female,61.712267,129.77713
Female,66.168518,172.006998
Female,56.0787,94.488374
Female,67.959814,175.35345
Female,63.349988,139.223151
Female,61.450282,100.817996
Female,68.505442,176.904921
Female,61.4681,122.868499
Female,68.469715,172.577358
Female,65.403026,146.950389
Female,56.108902,80.531259
Female,67.464369,175.837259
Female,63.916597,145.624291
Female,64.806686,138.485218
Female,61.224458,130.539051
Female,63.572074,139.189755
Female,58.503821,102.124461
Female,68.160159,158.096183
Female,63.756024,148.878323
Female,66.399687,148.633154
Female,59.56762,130.119246
Female,64.060721,137.798691
Female,61.822956,151.621748
Female,67.763504,154.041759
Female,59.550766,132.988389
Female,62.66758,124.033978
Female,65.941788,142.839646
Female,60.786884,133.235538
Female,67.382475,158.817502
Female,62.814053,114.333916
Female,63.366555,128.037235
Female,67.357166,163.667183
Female,62.56573,128.871196
Female,63.071171,141.214978
Female,62.234633,118.852705
Female,60.679457,120.952343
Female,62.140689,117.287234
Female,60.503327,117.673179
Female,62.183982,131.659119
Female,64.489376,141.926122
Female,65.268412,148.20108
Female,66.788822,152.410699
Female,59.891397,108.625579
Female,66.206598,169.08976
Female,67.902252,150.724449
Female,59.086668,101.037154
Female,69.129156,164.819083
Female,66.81189,139.786476
Female,64.150403,144.985146
Female,63.263275,137.364903
Female,62.61769,138.082482
Female,64.725602,157.97188
Female,63.440516,140.143427
Female,63.402916,118.271688
Female,64.295862,120.115821
Female,60.266155,106.138266
Female,64.923625,122.485795
Female,66.517345,143.074198
Female,64.328923,140.181268
Female,65.341041,148.7214
Female,62.242208,133.324581
Female,60.626394,128.617381
Female,64.469423,135.193972
Female,66.414584,150.9577
Female,68.974991,167.21994
Female,61.98423,117.640454
Female,62.160849,118.512311
Female,61.41059,139.899818
Female,64.747148,124.546686
Female,63.84406,140.008238
Female,66.258258,160.530053
Female,64.604581,151.030972
Female,64.409795,136.245058
Female,67.824715,153.269572
Female,63.732847,144.777657
Female,69.271978,168.181741
Female,67.643539,145.907968
Female,60.568484,110.490718
Female,60.037288,117.605874
Female,59.626605,107.471732
Female,68.333448,175.134535
Female,65.687908,158.84072
Female,68.167986,164.961352
Female,67.518399,151.764314
Female,63.46262,126.689845
Female,63.74304,126.293962
Female,67.073661,160.459759
Female,62.694682,126.692714
Female,67.234654,153.426506
Female,62.803233,126.010566
Female,62.117512,137.282178
Female,57.807323,107.705026
Female,63.413854,121.200849
Female,62.385534,137.53367
Female,62.050144,127.051031
Female,63.778079,149.894951
Female,68.71742,166.799976
Female,65.077968,148.733154
Female,61.560609,116.626798
Female,61.718924,121.606509
Female,64.52161,147.025011
Female,60.771058,109.837386
Female,65.25473,140.505387
Female,63.254666,135.865664
Female,65.042221,142.904254
Female,63.78387,139.340537
Female,62.920049,131.573675
Female,63.271719,149.122727
Female,64.424338,136.976952
Female,65.15508,137.806166
Female,64.242815,138.406496
Female,61.893657,117.646103
Female,62.755959,122.51532
Female,67.711232,145.408446
Female,66.29392,168.14351
Female,58.577576,109.051629
Female,61.651772,129.028241
Female,58.470984,103.045953
Female,64.956345,144.759089
Female,57.947091,91.468998
Female,68.111419,154.785883
Female,60.143869,107.166051
Female,65.642622,155.911023
Female,63.822725,138.895712
Female,67.546663,150.887869
Female,67.450283,168.517067
Female,64.964147,125.820072
Female,62.149296,131.114973
Female,64.601359,168.907894
Female,65.114215,142.971914
Female,64.310509,158.745129
Female,62.659344,124.257211
Female,63.963227,110.581002
Female,64.934643,129.219355
Female,66.690353,157.793825
Female,68.022282,162.652528
Female,62.902729,137.041795
Female,63.665798,122.148253
Female,58.376812,96.579212
Female,62.243849,113.290637
Female,67.27725,155.642603
Female,61.923698,134.682127
Female,61.646641,134.475773
Female,63.132339,130.514736
Female,65.678306,146.513377
Female,61.827278,129.68531
Female,61.666435,120.606159
Female,65.698128,145.625184
Female,59.264412,117.535232
Female,64.520627,133.294238
Female,63.905647,169.079129
Female,60.614386,130.370012
Female,65.939426,157.160364
Female,59.279654,86.890712
Female,66.802491,152.067767
Female,63.790529,122.121198
Female,65.682033,137.067229
Female,67.413064,146.090041
Female,64.76545,150.560675
Female,66.323966,148.938464
Female,63.695307,120.965576
Female,61.75031,141.2855
Female,62.344608,128.73239
Female,66.387435,124.277552
Female,61.595474,140.376801
Female,67.941737,142.961978
Female,64.715465,146.189493
Female,64.505654,143.043458
Female,62.788868,130.071925
Female,69.246764,168.218019
Female,60.949562,114.791401
Female,65.777443,167.686232
Female,70.083921,165.771323
Female,64.399091,141.730513
Female,62.267178,129.35165
Female,65.341531,164.030417
Female,65.880014,131.761443
Female,60.680388,119.195698
Female,64.387061,133.115213
Female,68.059309,150.979678
Female,63.989692,141.487753
Female,64.102013,141.74505
Female,64.749007,149.331487
Female,63.151629,119.191194
Female,60.938698,135.601568
Female,61.694337,122.746495
Female,65.747711,139.838363
Female,68.668672,168.540758
Female,61.685543,126.007337
Female,64.374617,135.623948
Female,60.443789,109.688326
Female,65.60635,156.043087
Female,62.784276,109.02969
Female,61.100516,114.955814
Female,65.020314,156.735693
Female,57.481392,87.496571
Female,59.527197,123.044668
Female,62.196274,120.008199
Female,59.998066,113.944988
Female,62.015014,121.239436
Female,62.590535,119.541594
Female,68.621342,161.350356
Female,60.854311,140.811514
Female,62.145861,128.967997
Female,59.181731,106.772489
Female,61.351114,121.966344
Female,68.603836,179.181924
Female,64.831449,128.344592
Female,63.013257,121.787567
Female,59.837712,127.947748
Female,61.962795,133.374761
Female,61.245828,102.918034
Female,61.739037,127.160584
Female,62.618863,118.716168
Female,65.480821,144.643032
Female,62.211842,114.850762
Female,59.998529,96.856488
Female,65.531554,158.598828
Female,64.246672,145.028015
Female,64.090687,140.530167
Female,62.504497,142.639642
Female,62.643517,142.887379
Female,66.644635,145.54019
Female,68.122901,163.344632
Female,62.008077,136.99722
Female,65.593563,150.935054
Female,63.577927,140.760939
Female,65.563359,141.291784
Female,56.757604,88.884853
Female,58.048388,92.32583
Female,68.590667,171.175342
Female,63.70114,152.904963
Female,63.178847,139.052102
Female,67.632128,164.867605
Female,66.540015,159.992035
Female,62.231306,136.681238
Female,60.578631,97.977554
Female,63.350342,136.181917
Female,67.049244,160.738096
Female,67.518693,170.330889
Female,65.651707,159.490164
Female,62.623852,142.946827
Female,63.500454,137.1987
Female,65.871038,156.432378
Female,64.847234,144.906886
Female,60.257493,110.10114
Female,70.932194,175.954401
Female,59.664341,107.322246
Female,62.195908,137.284027
Female,66.309101,147.5865
Female,65.679011,148.292153
Female,58.858398,98.549364
Female,63.6903,132.97111
Female,63.166738,130.740933
Female,60.597727,106.969692
Female,62.825081,111.61509
Female,62.713652,119.789783
Female,62.205038,122.917882
Female,63.857098,125.40172
Female,60.978009,125.104336
Female,66.700075,135.856008
Female,60.303443,134.694863
Female,62.559495,129.439231
Female,63.008067,139.393373
Female,61.399206,118.243215
Female,64.013654,121.812722
Female,62.100096,109.349032
Female,65.253689,149.531118
Female,68.040143,161.881841
Female,65.605575,136.143749
Female,65.174831,139.989934
Female,63.71597,144.256791
Female,64.967095,134.724966
Female,62.586464,132.732255
Female,66.07387,162.949945
Female,60.666822,121.598168
Female,64.846644,149.668369
Female,62.321197,132.11859
Female,63.524976,147.02685
Female,61.086378,127.166576
Female,64.171076,127.212313
Female,66.261527,153.761022
Female,57.207946,99.494824
Female,63.322851,130.875116
Female,58.980574,105.97176
Female,64.393693,152.223402
Female,66.360389,152.757085
Female,64.537048,130.67026
Female,66.595137,154.317998
Female,64.761226,151.942265
Female,59.765402,133.479484
Female,63.349416,156.005408
Female,63.919723,146.83264
Female,65.268557,161.477744
Female,66.391596,148.05564
Female,64.853198,135.013854
Female,66.89563,151.531283
Female,65.89727,150.478851
Female,63.749253,133.511541
Female,62.495681,137.536815
Female,66.05957,141.301108
Female,62.372587,135.722306
Female,63.442212,134.801974
Female,64.528998,131.120791
Female,64.248343,139.252339
Female,63.456119,124.031688
Female,64.745791,147.318866
Female,63.902162,150.187598
Female,61.072444,111.765897
Female,63.180864,117.010257
Female,64.218248,137.606345
Female,61.498887,102.696975
Female,63.976833,142.37288
Female,61.257573,131.469282
Female,65.656126,136.88198
Female,64.124165,135.003348
Female,67.729082,147.505871
Female,56.630412,89.48048
Female,58.213614,98.869253
Female,60.040779,125.681644
Female,59.497406,125.601269
Female,65.556257,133.352164
Female,63.068418,131.157067
Female,62.864633,120.247148
Female,65.476903,138.124369
Female,67.320407,149.078827
Female,60.406893,122.223339
Female,62.790495,145.992045
Female,64.482495,140.010825
Female,63.79484,124.655639
Female,63.374143,138.024804
Female,62.794781,123.517806
Female,62.89484,129.943212
Female,63.125136,120.274189
Female,61.38842,130.73418
Female,65.058147,142.308517
Female,60.647105,121.880257
Female,63.884876,126.938871
Female,65.207359,150.498579
Female,67.963016,162.409988
Female,62.302497,128.387109
Female,66.771716,126.360234
Female,65.223136,129.136069
Female,64.814292,145.905983
Female,61.305147,122.534744
Female,64.532863,148.206743
Female,62.024623,116.971458
Female,61.781452,119.956199
Female,64.235562,141.401345
Female,62.341796,137.492143
Female,59.030302,107.701247
Female,65.259442,149.599596
Female,63.683181,127.597515
Female,66.894111,140.346061
Female,59.169604,112.043944
Female,59.139087,113.46873
Female,60.966264,109.946335
Female,65.797516,134.342745
Female,66.422117,156.752631
Female,57.540269,96.190511
Female,61.905918,114.568377
Female,65.204481,143.563339
Female,69.190264,164.044585
Female,64.008876,154.05143
Female,63.957309,127.44497
Female,66.269299,141.902024
Female,65.172677,143.878029
Female,61.932352,124.780165
Female,66.813681,168.597929
Female,62.900825,137.420456
Female,62.375418,134.870906
Female,66.842898,151.464649
Female,63.887515,124.753378
Female,66.847585,165.272511
Female,66.504653,144.21083
Female,58.706315,101.99047
Female,63.177399,138.022592
Female,65.151475,122.751654
Female,63.085024,124.459625
Female,62.099854,133.714225
Female,64.588078,129.393176
Female,63.293829,159.821304
Female,64.091094,142.162553
Female,62.205964,130.526883
Female,61.191983,103.586385
Female,67.255804,142.866245
Female,71.438947,175.035492
Female,60.550605,108.215883
Female,62.61166,125.094022
Female,61.879463,108.136639
Female,62.315752,123.783564
Female,64.063317,116.471443
Female,60.194897,127.86
Female,68.230554,161.334232
Female,65.420183,134.612716
Female,65.640483,148.49892
Female,59.512982,106.63643
Female,64.981196,129.839589
Female,65.877875,159.815469
Female,59.307787,108.42599
Female,66.072193,142.595275
Female,65.19086,152.499761
Female,65.693589,140.608412
Female,62.58643,133.92818
Female,66.410908,161.991386
Female,65.129528,132.063776
Female,65.383312,129.375502
Female,67.179761,159.318643
Female,64.262,148.39048
Female,64.172525,142.433424
Female,61.103216,120.409351
Female,68.24471,158.251719
Female,63.419955,125.962116
Female,65.880762,159.873201
Female,65.002512,156.057176
Female,61.709571,120.604339
Female,69.43689,170.138857
Female,65.431698,153.818743
Female,64.842595,142.87918
Female,64.889687,153.586247
Female,61.82517,144.555484
Female,63.942624,125.194118
Female,63.921176,140.883835
Female,60.71819,116.690215
Female,63.979823,156.62455
Female,68.636077,156.413094
Female,61.298485,137.994479
Female,60.889501,113.062458
Female,64.122661,141.051938
Female,68.211066,145.486904
Female,67.022371,162.026552
Female,70.266274,158.234596
Female,60.84274,131.305434
Female,62.817354,143.24877
Female,67.690562,177.500629
Female,61.252435,122.824105
Female,66.076682,156.200706
Female,69.336736,167.635787
Female,60.579208,127.3545
Female,61.654175,141.496325
Female,63.737682,139.674979
Female,62.230714,108.192003
Female,65.182893,143.76413
Female,65.497591,151.542118
Female,65.242443,144.757203
Female,65.919037,165.06497
Female,55.851214,103.767137
Female,58.809654,93.054091
Female,63.700067,142.32204
Female,62.852332,145.315497
Female,64.896862,143.344692
Female,63.390634,110.513181
Female,64.235216,143.313588
Female,63.535469,137.622959
Female,66.204039,153.413709
Female,60.394636,130.785432
Female,69.626262,159.867871
Female,67.297254,161.644762
Female,62.590018,132.321686
Female,64.832752,136.430728
Female,61.9245,113.66111
Female,64.110499,146.756263
Female,61.144747,118.79823
Female,64.587795,140.774671
Female,64.361249,141.201045
Female,66.066489,158.503983
Female,59.830264,99.724742
Female,64.007838,135.667416
Female,64.110915,134.164839
Female,61.774366,122.405364
Female,64.056976,139.436197
Female,65.935555,152.120567
Female,63.118588,122.115106
Female,68.804665,167.946172
Female,70.274023,187.001788
Female,62.325555,144.942335
Female,59.815049,112.097417
Female,62.996484,122.5647
Female,61.983445,110.514437
Female,64.159391,136.847598
Female,60.522912,124.742291
Female,64.135856,132.991795
Female,63.727469,140.025285
Female,66.167537,153.750444
Female,67.736684,152.706193
Female,67.832737,160.354769
Female,58.109663,96.26625
Female,61.532999,115.202313
Female,62.89449,151.347465
Female,63.104449,138.335713
Female,64.07292,127.223188
Female,62.410634,143.34746
Female,64.316866,143.859569
Female,65.881067,166.348793
Female,66.624884,141.187262
Female,62.02648,123.172684
Female,61.467333,137.143537
Female,60.825766,113.619398
Female,60.588799,109.306131
Female,60.124167,119.057425
Female,56.856082,97.364978
Female,61.303924,128.269265
Female,59.707485,109.923623
Female,69.598107,173.529945
Female,66.942623,136.132223
Female,58.64633,96.52485
Female,60.709793,117.333174
Female,61.839713,127.327628
Female,66.887323,162.872453
Female,61.041905,131.702314
Female,62.952322,134.733746
Female,66.367877,157.616005
Female,65.674178,159.890414
Female,60.670784,100.55984
Female,63.166976,120.944577
Female,65.646714,164.557521
Female,58.964069,91.78555
Female,63.55212,131.298645
Female,66.646721,151.445539
Female,65.075419,140.052979
Female,59.900275,118.468947
Female,62.031265,128.748688
Female,68.687232,173.115813
Female,67.248224,172.713625
Female,62.523612,127.149735
Female,60.79782,125.934424
Female,58.688392,119.599
Female,64.861318,137.829508
Female,70.544306,196.107116
Female,66.250751,140.534427
Female,62.759177,134.744757
Female,60.434055,118.481624
Female,64.83136,143.086256
Female,61.630636,141.980447
Female,64.896878,149.5452
Female,63.26558,148.984216
Female,64.435233,122.563653
Female,61.764569,147.957717
Female,60.129867,107.919315
Female,59.312534,92.043088
Female,66.941055,135.010041
Female,63.038694,141.170728
Female,65.537463,149.294183
Female,63.03426,143.324946
Female,63.364536,135.900352
Female,65.22239,153.45044
Female,60.360175,127.841813
Female,68.169268,160.347225
Female,64.743643,141.980647
Female,65.397132,141.50602
Female,62.946808,131.267399
Female,67.10984,161.548252
Female,61.266498,101.244919
Female,65.089492,133.313495
Female,65.284946,129.293602
Female,64.991714,137.80197
Female,64.841215,154.425304
Female,60.190858,117.955518
Female,69.640382,157.014288
Female,57.675181,125.941865
Female,61.569474,128.539311
Female,57.55871,105.173923
Female,65.798544,143.790203
Female,62.952541,120.673464
Female,69.051181,166.451937
Female,64.027426,146.789986
Female,59.499077,128.915659
Female,64.233946,151.540789
Female,65.786723,159.373922
Female,62.198707,122.548925
Female,62.828248,123.071176
Female,60.673431,112.715433
Female,60.784816,114.892326
Female,60.159509,116.106376
Female,58.644612,95.787969
Female,64.294698,148.066097
Female,60.750915,113.418401
Female,66.190497,151.321738
Female,65.682945,144.236195
Female,61.550113,129.754368
Female,63.396505,150.542044
Female,61.945477,125.224707
Female,64.051236,135.794066
Female,64.573268,148.475555
Female,63.497066,134.915439
Female,62.670157,111.080658
Female,62.810388,124.267588
Female,62.656619,123.870494
Female,59.436151,111.86414
Female,64.493943,127.704661
Female,60.693411,130.017848
Female,63.709959,135.849925
Female,59.798587,102.787826
Female,63.52419,129.910746
Female,68.460582,170.106712
Female,66.648356,159.593544
Female,66.719377,146.891577
Female,65.157454,136.754348
Female,69.5004,178.020674
Female,63.03745,131.048845
Female,60.679723,114.83103
Female,59.104196,103.418917
Female,60.002463,114.445721
Female,62.792566,119.173397
Female,61.550861,122.883437
Female,67.480737,164.455344
Female,64.791018,140.400913
Female,62.44093,121.427728
Female,66.553898,150.016876
Female,62.185221,111.099322
Female,65.310436,136.434393
Female,67.836397,156.274297
Female,63.781215,166.1058
Female,61.334033,107.44566
Female,66.318241,138.53701
Female,64.116023,134.301425
Female,63.104347,116.902771
Female,58.212165,101.757025
Female,63.001432,120.185889
Female,59.340007,110.183222
Female,63.030635,126.733535
Female,63.520575,130.429114
Female,62.098757,136.382334
Female,63.182618,132.246094
Female,65.065966,153.570518
Female,68.685663,165.924319
Female,63.036294,130.117521
Female,63.258351,124.217168
Female,63.91326,131.029179
Female,58.190089,107.057141
Female,57.800769,86.19096
Female,65.367468,139.195692
Female,62.05968,122.197037
Female,62.598648,114.766882
Female,63.711153,140.619451
Female,60.11392,127.712453
Female,67.612514,157.760811
Female,58.387272,85.793085
Female,60.910024,120.271965
Female,66.985923,142.920389
Female,60.568529,106.791251
Female,61.621992,123.233766
Female,62.460813,126.679585
Female,61.831718,116.795015
Female,60.870586,115.132237
Female,66.15718,162.339164
Female,60.942795,110.921331
Female,60.496193,111.831682
Female,66.167733,153.677836
Female,64.517215,139.012684
Female,63.436831,141.579212
Female,62.310668,131.363275
Female,62.898414,125.040892
Female,64.512064,132.627366
Female,64.748664,133.541418
Female,63.338185,144.704339
Female,62.811734,123.091287
Female,63.497304,146.229436
Female,64.054811,149.753474
Female,64.347632,138.815261
Female,63.082486,135.946957
Female,64.401935,139.124799
Female,64.682479,138.854073
Female,67.192073,158.34222
Female,63.86806,126.834672
Female,63.313418,137.27696
Female,59.330819,102.515973
Female,62.635844,134.418862
Female,60.421385,116.101256
Female,61.658446,114.569945
Female,60.834238,107.281036
Female,64.619091,121.575263
Female,60.623781,120.382573
Female,64.177343,146.636834
Female,64.706716,161.677903
Female,59.968205,103.616818
Female,65.294165,138.8077
Female,63.842304,129.555975
Female,63.168648,142.010379
Female,65.959691,149.895442
Female,66.148459,162.244457
Female,62.791409,120.420103
Female,65.748601,142.067438
Female,60.972021,138.428511
Female,64.095518,149.2741
Female,66.814421,156.83858
Female,66.423944,132.61628
Female,65.864519,158.167168
Female,59.76137,103.944019
Female,64.106181,144.765943
Female,59.693016,110.370348
Female,62.789524,141.718207
Female,65.928869,125.515855
Female,63.194343,139.531255
Female,66.627144,160.135142
Female,64.531478,144.088522
Female,61.759341,110.025793
Female,67.385065,162.550612
Female,63.27696,116.76184
Female,61.122045,123.597949
Female,64.263756,132.283151
Female,69.995202,176.550874
Female,68.365438,153.742635
Female,67.507844,171.591684
Female,64.043588,165.326424
Female,62.507335,121.5464
Female,63.539584,143.363631
Female,63.040279,129.545202
Female,65.736057,139.640355
Female,66.127637,150.433689
Female,66.19435,167.734704
Female,65.632798,138.333398
Female,62.682944,134.899864
Female,63.737672,137.94029
Female,60.798271,109.096956
Female,63.510151,114.087596
Female,63.433608,145.973898
Female,62.060199,115.381538
Female,64.393366,127.743307
Female,63.822067,153.646201
Female,62.249214,116.605801
Female,63.450402,133.515492
Female,64.082865,133.451353
Female,63.896224,112.425138
Female,62.644912,133.11008
Female,66.435902,145.784965
Female,63.863223,137.153446
Female,63.679618,154.912211
Female,64.751936,138.393177
Female,66.253086,153.853087
Female,62.492464,117.307067
Female,65.481521,147.739953
Female,61.167376,111.572766
Female,64.388396,130.926902
Female,62.719213,138.230234
Female,60.967807,115.502468
Female,62.763135,117.654077
Female,62.211399,126.001494
Female,66.195571,167.791169
Female,63.772604,136.298244
Female,65.804847,156.362511
Female,63.591791,128.614685
Female,59.48142,108.895813
Female,63.709987,129.272668
Female,60.531837,110.363797
Female,67.848739,163.580384
Female,60.015562,117.666954
Female,64.354415,139.315166
Female,64.295284,131.238651
Female,60.659655,117.931116
Female,62.192176,119.824288
Female,60.176538,109.258419
Female,59.640532,100.527747
Female,63.881946,142.992135
Female,64.449342,140.337115
Female,64.088783,135.821994
Female,62.480342,153.286221
Female,62.266592,138.381679
Female,59.708731,114.936629
Female,65.541539,134.699064
Female,66.346935,156.789402
Female,63.244775,125.693729
Female,62.819923,102.400374
Female,68.410117,153.465335
Female,62.716832,108.592687
Female,64.280504,162.298996
Female,61.924197,125.821692
Female,62.737189,141.343095
Female,63.093094,137.112267
Female,58.431269,114.504438
Female,69.358486,181.620927
Female,67.460792,157.258668
Female,62.835681,128.850672
Female,60.280598,116.468154
Female,67.281358,151.006828
Female,69.382245,182.30853
Female,60.398795,123.831415
Female,62.432426,116.161492
Female,62.231397,142.155661
Female,60.076241,139.084604
Female,65.499011,146.784446
Female,61.238381,130.527647
Female,60.180977,126.345707
Female,61.478136,116.277148
Female,68.554568,151.786039
Female,67.97802,157.833633
Female,60.500766,120.996984
Female,62.048319,141.224547
Female,60.183438,99.35504
Female,66.246966,154.406373
Female,65.924068,137.199153
Female,63.64157,121.494688
Female,62.157751,133.951889
Female,67.031217,145.52519
Female,62.717979,113.622066
Female,58.596555,107.048405
Female,66.874971,146.057972
Female,65.179263,149.947046
Female,63.676097,122.344655
Female,63.216686,134.896117
Female,63.466116,132.361844
Female,66.081043,150.705903
Female,64.561679,142.841771
Female,67.099661,148.562706
Female,65.03874,129.510812
Female,62.321272,139.320932
Female,68.375453,163.809746
Female,61.511987,136.424501
Female,63.158523,132.234411
Female,62.215842,133.615154
Female,65.564316,134.62092
Female,64.562627,137.440087
Female,65.095308,156.062396
Female,61.815523,118.325883
Female,64.655795,136.044221
Female,66.230457,152.312632
Female,63.71493,127.876873
Female,61.819663,121.580384
Female,63.552892,141.95306
Female,63.853088,137.148692
Female,63.556354,134.750594
Female,66.155922,151.567096
Female,62.389503,110.805629
Female,68.874269,165.592199
Female,65.248367,137.164305
Female,59.718101,109.816655
Female,61.018611,120.8267
Female,59.109248,104.877068
Female,61.667003,115.677892
Female,62.36455,128.419626
Female,66.034747,132.261166
Female,64.260841,131.395557
Female,61.551367,124.514236
Female,61.627209,134.335283
Female,65.255418,137.415543
Female,64.688603,120.088892
Female,64.205385,143.623304
Female,61.53892,125.497219
Female,62.774817,137.509996
